,english,required_age,achievements,average_playtime,median_playtime,owners,price,indie,action,adventure,singleplayer,multiplayer,rating,day,month,year
352,1,0,0,0,0,100000-200000,4.29,0,0,0,1,1,very positive,13,6,2008
353,1,0,0,0,0,50000-100000,4.29,0,0,0,1,1,positive,27,8,2009
354,1,0,0,0,0,20000-50000,4.29,0,1,0,1,0,very positive,13,5,2008
355,1,0,0,476,476,100000-200000,8.59,0,1,0,1,0,very positive,15,7,2008
356,1,0,0,1812,1812,200000-500000,8.69,0,0,0,1,1,very positive,13,6,2008
357,1,0,0,6679,6679,200000-500000,8.59,0,0,0,1,0,very positive,10,10,2008
358,1,0,0,19,19,200000-500000,8.59,0,0,0,1,0,very positive,10,10,2008
359,1,0,0,346,346,100000-200000,8.59,0,1,0,1,0,very positive,8,10,2008
360,1,0,25,0,0,20000-50000,5.79,1,0,0,1,0,very positive,23,1,2009
361,1,0,11,0,0,100000-200000,6.99,1,0,0,1,0,positive,17,7,2008
362,1,0,7,151,151,100000-200000,6.99,1,1,0,1,0,very positive,3,9,2009
363,1,0,10,136,136,200000-500000,6.99,1,1,0,1,0,positive,23,11,2011
365,1,0,0,387,217,2000000-5000000,1.99,0,0,1,1,0,very positive,28,8,2008
366,1,0,0,67,67,200000-500000,1.99,0,0,1,1,0,very positive,28,8,2008
367,1,0,38,3,3,200000-500000,3.99,0,1,1,1,0,positive,20,12,2010
368,1,0,36,98,98,200000-500000,6.99,0,1,1,1,0,very positive,20,12,2010
369,1,0,9,0,0,0-20000,5.99,1,0,0,1,0,positive,30,6,2008
370,1,0,0,0,0,20000-50000,6.99,0,0,0,1,0,very positive,10,6,2008
371,1,0,0,0,0,0-20000,5.99,0,0,0,1,0,positive,10,6,2008
372,1,0,0,0,0,20000-50000,5.99,0,0,0,1,0,negative,10,6,2008
373,1,0,0,102,102,20000-50000,5.99,0,0,0,1,0,very positive,10,6,2008
374,1,0,0,0,0,20000-50000,5.99,0,0,0,1,0,positive,10,6,2008
375,1,0,0,0,0,0-20000,5.99,0,0,0,1,0,positive,10,6,2008
376,1,0,0,0,0,0-20000,6.99,0,0,0,1,0,negative,29,7,2008
377,1,0,0,0,0,20000-50000,5.99,0,0,0,1,0,positive,31,10,2008
378,1,0,0,0,0,20000-50000,6.99,0,0,0,1,0,positive,14,11,2008
379,1,0,0,0,0,0-20000,5.99,0,0,0,1,0,positive,15,12,2008
380,1,0,0,0,0,20000-50000,5.99,0,0,0,1,0,positive,29,4,2009
381,1,0,0,0,0,0-20000,5.99,0,0,0,1,0,positive,12,5,2008
382,1,0,0,0,0,0-20000,5.99,0,0,0,1,0,very positive,12,5,2008
383,1,0,0,0,0,0-20000,5.99,0,0,0,1,0,very positive,12,5,2008
384,1,0,0,0,0,0-20000,5.99,0,0,0,1,0,very positive,12,5,2008
385,1,0,0,0,0,0-20000,5.99,0,0,0,1,0,very positive,28,5,2008
386,1,0,0,0,0,0-20000,7.49,0,0,0,1,0,positive,6,5,2009
387,1,0,0,301,367,1000000-2000000,9.99,0,1,0,1,1,very positive,12,2,2009
388,1,0,12,0,0,0-20000,1.99,1,0,0,1,0,very positive,22,5,2008
389,1,0,25,382,382,50000-100000,5.99,1,0,0,1,1,very positive,28,5,2008
391,1,0,0,264,265,100000-200000,0.79,0,1,1,1,0,positive,1,7,2008
392,1,0,0,9,10,200000-500000,1.69,0,1,0,1,0,positive,1,5,2009
393,1,0,0,90,90,200000-500000,1.69,0,1,0,1,0,positive,1,12,2008
394,1,0,0,1,1,1000000-2000000,9.99,0,0,0,1,1,very positive,23,9,2008
396,1,0,0,128,75,2000000-5000000,0.0,0,1,0,0,1,very positive,27,6,2012
397,1,0,16,0,0,50000-100000,5.99,0,0,0,1,0,very positive,8,7,2008
398,1,0,4,0,0,20000-50000,1.49,0,0,0,1,0,very positive,22,9,2008
399,1,0,9,0,0,20000-50000,6.99,0,0,0,1,0,positive,30,9,2008
400,1,0,13,0,0,0-20000,6.99,0,0,0,1,0,positive,19,11,2008
401,1,0,0,313,105,1000000-2000000,9.99,0,1,0,1,0,very positive,17,9,2008
402,1,0,0,18,29,500000-1000000,7.99,0,1,0,1,0,very positive,17,9,2008
403,1,0,0,1142,764,2000000-5000000,14.99,0,0,0,1,0,very positive,19,12,2008
404,1,0,0,260,172,2000000-5000000,9.99,0,1,1,1,0,very positive,14,1,2009
405,1,0,0,916,1046,200000-500000,9.99,0,1,0,1,1,positive,19,12,2008
406,1,0,0,171,240,500000-1000000,9.99,0,0,0,1,0,very positive,19,12,2008
407,1,0,0,2061,2889,500000-1000000,14.99,0,0,0,1,0,very positive,5,11,2009
408,1,0,0,612,633,1000000-2000000,7.99,0,1,0,1,0,very positive,19,12,2008
409,1,0,0,295,178,2000000-5000000,14.99,0,1,0,1,0,very positive,9,1,2009
410,1,0,0,575,395,500000-1000000,9.99,0,0,0,1,0,very positive,8,1,2009
414,1,0,8,701,1378,100000-200000,0.0,0,1,0,0,1,very positive,28,7,2008
415,1,0,12,7,7,200000-500000,5.99,0,0,1,1,0,very positive,21,5,2008
416,1,0,12,0,0,200000-500000,5.99,0,0,1,1,0,very positive,7,11,2008
417,1,0,12,1008,1008,100000-200000,7.99,1,1,0,1,0,very positive,25,10,2010
418,1,0,13,0,0,50000-100000,7.99,1,1,0,1,0,very positive,30,11,2010
419,1,0,12,14,14,100000-200000,9.99,0,1,1,1,0,very positive,31,8,2011
420,1,0,30,37,37,50000-100000,6.99,1,1,0,1,0,very positive,19,1,2012
421,1,0,14,126,126,50000-100000,3.99,1,0,0,1,0,positive,20,10,2008
422,1,0,0,66,66,100000-200000,7.19,0,0,0,1,0,negative,20,6,2008
423,1,0,0,0,0,50000-100000,6.99,0,0,0,1,0,very positive,12,12,2008
424,1,0,0,0,0,20000-50000,6.99,0,0,0,1,0,positive,30,4,2009
425,1,0,0,1,1,20000-50000,3.99,0,0,1,1,0,positive,29,7,2009
427,1,0,21,0,0,0-20000,6.99,1,0,0,1,1,positive,22,1,2009
428,1,0,30,17,22,200000-500000,6.99,1,1,0,1,0,positive,2,4,2009
429,1,0,45,373,373,100000-200000,3.99,1,1,0,1,1,very positive,12,1,2010
431,1,0,12,0,0,0-20000,7.99,0,0,0,1,1,positive,25,6,2010
432,1,0,16,0,0,0-20000,11.99,0,1,1,1,0,very positive,25,6,2010
433,1,0,0,0,0,0-20000,7.99,0,1,1,1,0,very negative,25,6,2010
434,1,0,27,39,63,100000-200000,3.99,1,1,0,1,0,positive,21,8,2008
435,1,0,11,0,0,0-20000,3.99,1,1,0,1,0,negative,16,3,2012
436,1,0,4,9,9,0-20000,2.99,1,0,1,1,0,negative,31,7,2008
437,1,0,0,164,164,100000-200000,4.29,0,1,0,1,0,very positive,10,10,2008
438,1,0,0,43,61,100000-200000,4.29,0,1,0,1,0,very positive,25,9,2008
439,1,0,0,257,229,1000000-2000000,8.59,0,1,0,1,1,very positive,22,10,2008
440,1,0,0,305,399,200000-500000,8.59,0,1,1,1,0,very positive,10,12,2008
441,1,0,30,0,0,0-20000,13.99,1,0,0,1,1,negative,21,10,2008
442,1,0,0,716,779,500000-1000000,7.99,0,1,0,1,1,very positive,15,9,2008
443,1,0,0,79,107,500000-1000000,4.99,0,1,0,1,1,very positive,5,8,2009
444,1,0,0,226,133,2000000-5000000,9.99,0,0,0,1,1,very positive,8,4,2009
445,1,0,0,0,0,500000-1000000,4.99,0,1,0,1,0,positive,6,8,2009
447,1,0,18,12,12,0-20000,5.99,1,1,0,1,0,very positive,3,11,2008
448,1,0,13,14,14,20000-50000,5.99,1,1,0,1,0,very positive,3,11,2008
449,1,0,30,31,51,200000-500000,6.99,1,1,0,1,0,very positive,15,3,2010
450,1,0,0,773,335,2000000-5000000,6.99,0,1,0,1,0,very positive,16,9,2008
451,1,0,52,838,320,2000000-5000000,14.99,0,0,0,1,0,very positive,16,4,2012
452,1,0,0,490,716,200000-500000,14.99,0,1,1,1,0,very positive,29,9,2008
453,1,0,0,0,0,20000-50000,3.99,0,1,0,1,1,positive,4,3,2009
454,1,16,0,0,0,20000-50000,3.99,0,1,0,1,0,positive,29,7,2009
456,1,18,50,310,298,1000000-2000000,12.99,0,1,0,1,1,positive,21,6,2011
457,1,0,0,518,989,200000-500000,9.99,0,1,1,1,0,very positive,25,6,2010
458,1,0,10,0,0,0-20000,2.99,1,0,0,1,0,positive,30,9,2008
460,1,0,0,0,0,0-20000,4.99,0,0,0,1,0,positive,13,11,2008
461,1,0,13,0,0,20000-50000,3.49,0,0,0,1,0,very positive,7,4,2009
462,1,0,0,0,0,100000-200000,13.99,0,1,0,1,1,positive,7,7,2009
463,1,0,0,20,30,200000-500000,6.49,0,1,1,1,1,positive,28,7,2009
464,1,18,0,15,16,200000-500000,6.49,0,1,0,1,0,positive,28,7,2009
466,1,0,0,0,0,20000-50000,8.59,0,0,0,1,0,very positive,13,2,2009
467,1,0,0,384,655,100000-200000,8.59,0,0,0,1,1,positive,25,2,2009
468,1,0,0,13,13,200000-500000,8.59,0,1,0,1,0,very positive,2,7,2009
469,1,0,8,194,277,1000000-2000000,6.99,1,0,0,1,0,very positive,13,10,2008
470,1,0,0,415,597,1000000-2000000,7.99,1,0,0,1,0,very positive,3,11,2008
471,1,0,0,188,189,200000-500000,0.0,1,1,1,1,0,very positive,23,1,2009
472,1,0,0,0,0,50000-100000,9.99,0,0,0,1,1,very positive,23,1,2009
473,1,0,0,37,43,500000-1000000,0.0,1,1,1,1,0,very positive,6,3,2009
474,1,0,22,307,307,200000-500000,6.99,1,1,0,1,0,very positive,21,4,2009
475,1,0,19,235,231,200000-500000,6.99,1,1,0,1,1,very positive,7,9,2011
476,1,0,0,588,617,500000-1000000,7.99,0,0,0,1,0,very positive,28,10,2008
477,1,0,45,29,29,50000-100000,3.99,0,1,0,1,1,positive,1,12,2009
478,1,0,0,1135,1183,1000000-2000000,12.99,0,0,0,1,0,very positive,16,6,2009
479,1,0,0,1307,630,1000000-2000000,12.99,0,0,0,1,0,very positive,16,6,2009
480,1,0,43,181,99,1000000-2000000,0.0,0,1,0,1,1,positive,9,5,2011
481,1,0,0,1242,1076,2000000-5000000,14.99,0,0,0,1,0,very positive,17,12,2009
483,1,0,0,28,28,100000-200000,3.99,0,1,1,0,0,positive,2,6,2011
484,1,0,0,0,0,20000-50000,5.99,0,0,0,1,1,very positive,11,2,2009
486,1,0,13,7,7,200000-500000,6.99,0,1,0,1,0,positive,3,6,2010
487,1,0,13,96,96,200000-500000,6.99,0,1,0,1,0,positive,22,9,2010
488,1,0,13,1,1,200000-500000,6.99,0,1,0,1,0,positive,17,11,2010
489,1,0,40,0,0,0-20000,1.59,1,0,0,1,0,positive,20,4,2010
490,1,0,0,0,0,100000-200000,3.99,0,0,0,1,0,positive,26,5,2009
491,1,0,0,73,73,100000-200000,3.99,0,0,0,1,0,positive,18,11,2009
492,1,0,0,102,102,100000-200000,7.99,0,0,0,1,0,very positive,25,11,2008
493,1,0,0,4975,4975,50000-100000,7.99,0,0,0,1,1,positive,18,12,2008
494,1,0,0,319,319,200000-500000,6.99,0,0,0,1,0,positive,5,3,2009
495,1,0,0,0,0,20000-50000,4.79,0,1,1,1,0,very positive,27,2,2009
496,1,0,0,291,425,1000000-2000000,7.99,0,0,0,1,0,very positive,13,11,2009
497,1,0,0,0,0,20000-50000,6.99,0,0,0,0,1,negative,24,2,2009
498,1,0,50,253,380,50000-100000,6.99,0,1,0,1,1,very positive,14,12,2011
499,1,0,0,0,0,20000-50000,6.99,1,0,0,1,0,positive,23,11,2010
500,1,0,0,175,175,100000-200000,10.99,0,0,0,0,1,positive,27,4,2009
503,1,18,56,444,248,2000000-5000000,10.99,0,1,0,1,0,very positive,20,10,2011
504,1,0,0,6,6,200000-500000,7.99,0,0,0,1,1,positive,24,11,2009
505,1,0,0,0,0,20000-50000,6.99,0,0,0,1,1,positive,8,10,2009
506,1,0,27,48,64,200000-500000,6.99,1,0,0,1,0,very positive,15,12,2008
507,1,0,0,13,13,50000-100000,3.99,0,0,0,1,0,negative,16,9,2011
508,1,0,23,46,46,100000-200000,7.99,0,0,0,1,0,positive,27,1,2012
509,1,0,0,0,0,20000-50000,14.99,0,0,0,1,0,negative,1,9,2010
510,1,0,0,0,0,20000-50000,14.99,0,0,0,1,0,negative,1,10,2010
511,1,0,50,31,31,100000-200000,7.19,0,0,0,1,1,positive,8,6,2011
512,1,0,0,1905,2286,500000-1000000,9.99,0,1,0,1,0,very positive,26,6,2009
513,1,0,0,431,576,1000000-2000000,9.99,0,0,0,1,1,very positive,12,3,2009
514,1,0,0,228,289,1000000-2000000,9.99,0,0,0,1,0,very positive,20,7,2010
515,1,0,0,646,693,500000-1000000,9.99,0,0,0,1,0,very positive,13,11,2009
516,1,0,0,136,205,1000000-2000000,9.99,0,0,0,1,0,very positive,6,10,2009
517,1,0,0,0,0,200000-500000,9.99,0,0,0,1,1,very positive,13,11,2009
518,1,0,0,28,28,200000-500000,9.99,0,1,0,1,1,very positive,6,10,2009
519,1,0,0,339,456,200000-500000,9.99,0,0,0,1,1,positive,6,10,2009
520,1,0,0,1200,671,2000000-5000000,14.99,0,1,0,1,1,very positive,2,3,2010
523,1,0,0,13,13,100000-200000,7.99,0,1,0,1,0,very positive,8,10,2010
524,1,0,0,0,0,20000-50000,1.99,1,0,0,1,1,positive,28,10,2009
525,1,0,0,0,0,50000-100000,0.0,1,0,0,1,0,very positive,10,2,2009
526,1,0,0,0,0,20000-50000,4.79,1,0,0,1,0,very positive,12,7,2010
527,1,0,17,54,54,50000-100000,3.99,1,0,0,1,1,very positive,17,9,2009
528,1,0,0,736,1065,200000-500000,9.99,0,0,0,1,1,very positive,4,2,2009
529,1,0,0,35,35,100000-200000,7.49,0,0,0,1,1,very positive,4,2,2009
530,1,0,0,27,27,50000-100000,3.99,0,0,0,1,1,positive,7,4,2009
531,1,0,0,809,1364,500000-1000000,7.99,0,0,0,1,1,very positive,7,8,2009
532,1,0,0,356,368,200000-500000,4.99,0,0,0,1,0,very positive,1,5,2009
533,1,0,0,400,400,50000-100000,6.99,0,0,0,1,1,very positive,9,7,2009
534,1,0,0,0,0,50000-100000,7.99,0,0,0,1,1,negative,31,7,2009
535,1,0,0,0,0,100000-200000,7.99,0,0,0,1,0,positive,17,9,2009
536,1,0,0,72,72,100000-200000,7.99,0,0,0,1,1,very positive,4,9,2009
537,1,0,15,14,14,50000-100000,8.99,1,1,0,1,0,very positive,9,3,2009
538,1,0,0,0,0,0-20000,3.99,1,1,0,1,1,negative,17,3,2009
539,1,0,12,178,251,1000000-2000000,10.99,1,0,0,1,0,very positive,10,4,2009
541,1,0,0,49,64,100000-200000,6.99,1,0,1,1,0,positive,18,3,2009
542,1,0,0,0,0,20000-50000,3.99,1,0,0,1,0,positive,9,3,2009
543,1,0,0,0,0,0-20000,4.99,1,0,1,1,0,positive,4,11,2009
545,1,0,12,129,193,50000-100000,0.79,0,1,0,1,1,negative,14,7,2010
546,1,0,0,105,105,100000-200000,14.99,1,0,0,1,0,positive,23,2,2009
547,1,0,40,0,0,0-20000,5.99,1,0,0,1,0,very positive,20,3,2009
548,1,0,0,0,0,20000-50000,6.99,1,0,0,1,0,positive,19,3,2009
549,1,0,0,9,9,20000-50000,5.99,1,0,0,1,0,very positive,22,2,2010
550,1,0,0,0,0,50000-100000,3.99,0,1,1,1,0,negative,16,9,2009
552,1,0,28,82,82,50000-100000,4.79,1,1,0,1,0,negative,27,7,2011
554,1,0,0,0,0,20000-50000,3.99,1,0,0,1,0,positive,12,11,2009
555,1,0,0,0,0,20000-50000,3.99,1,0,0,1,0,very positive,19,3,2009
556,1,0,0,9,9,20000-50000,3.99,1,0,1,1,0,very positive,1,6,2009
557,1,0,11,27,27,500000-1000000,6.99,1,0,0,1,0,very positive,18,8,2009
558,1,0,0,120,160,200000-500000,0.99,1,1,1,1,0,very positive,19,3,2009
559,1,0,0,0,0,50000-100000,6.99,0,1,0,1,1,very positive,24,3,2009
560,1,0,0,69,110,500000-1000000,3.99,0,0,1,1,0,very positive,1,7,2010
562,1,0,0,0,0,0-20000,5.19,0,0,1,1,0,positive,10,10,2009
563,1,0,0,0,0,20000-50000,5.19,0,0,1,1,0,very positive,10,10,2009
564,1,0,0,0,0,0-20000,5.19,0,0,1,1,0,very positive,10,10,2009
565,1,0,0,0,0,20000-50000,5.19,0,0,1,1,0,very positive,10,10,2009
566,1,0,0,0,0,0-20000,5.19,0,0,1,1,0,very positive,10,10,2009
567,1,0,0,0,0,0-20000,5.19,0,0,1,1,0,very positive,10,10,2009
568,1,0,0,0,0,0-20000,5.19,0,0,1,1,0,very positive,17,7,2009
569,1,0,0,0,0,0-20000,5.19,0,0,1,1,0,negative,17,7,2009
570,1,0,0,0,0,0-20000,5.19,0,0,1,1,0,very positive,10,10,2009
571,1,0,0,0,0,0-20000,5.19,0,1,0,1,0,very positive,10,10,2009
572,1,0,0,0,0,0-20000,5.19,0,0,1,1,0,positive,17,7,2009
573,1,0,0,0,0,0-20000,5.19,0,0,1,1,0,very positive,17,7,2009
574,1,0,0,0,0,0-20000,5.19,0,0,1,1,0,very positive,17,7,2009
575,1,0,0,0,0,0-20000,5.19,0,0,1,1,0,very positive,17,7,2009
576,1,0,14,0,0,0-20000,5.19,0,0,1,1,0,positive,21,7,2009
577,1,0,0,0,0,0-20000,3.99,1,0,0,1,0,very negative,17,4,2009
578,1,0,0,0,0,50000-100000,5.99,0,0,0,1,0,very positive,13,7,2009
579,1,0,0,0,0,0-20000,6.99,0,0,0,1,0,positive,13,7,2009
580,1,0,0,0,0,50000-100000,5.99,0,0,1,1,0,positive,28,9,2009
581,1,0,24,0,0,0-20000,3.99,1,0,0,1,0,very positive,21,10,2009
582,1,0,21,0,0,50000-100000,6.99,0,0,0,1,1,very positive,15,10,2009
583,1,0,28,91,173,20000-50000,6.99,1,1,0,1,1,positive,22,10,2009
584,1,0,0,97,194,100000-200000,4.79,0,0,1,1,0,very positive,8,7,2009
586,1,0,0,14,28,100000-200000,4.79,0,0,1,1,0,very positive,8,7,2009
587,1,0,0,6,8,500000-1000000,4.79,0,1,0,1,0,negative,8,7,2009
588,1,0,0,58,94,500000-1000000,7.19,0,0,1,1,0,very positive,15,7,2009
589,1,0,0,660,400,2000000-5000000,7.19,0,0,1,1,0,very positive,5,9,2009
590,1,0,0,141,221,1000000-2000000,4.79,0,1,0,1,1,positive,16,9,2009
591,1,0,0,30,30,500000-1000000,2.09,0,1,0,1,1,positive,16,9,2009
592,1,0,0,99,101,1000000-2000000,4.79,0,1,0,1,0,very positive,16,9,2009
593,1,0,12,0,0,20000-50000,4.79,0,0,0,1,0,positive,7,10,2009
598,1,0,12,0,0,200000-500000,7.19,0,0,1,1,0,very positive,7,7,2010
602,1,0,0,0,0,0-20000,14.99,0,1,0,1,1,positive,18,6,2009
603,1,0,0,0,0,20000-50000,3.99,0,1,0,1,0,very positive,18,6,2009
604,1,0,0,0,0,20000-50000,3.99,0,1,0,1,1,very positive,18,6,2009
605,1,0,0,0,0,20000-50000,6.99,0,1,0,1,1,very positive,18,6,2009
606,1,0,0,0,0,20000-50000,6.99,0,1,0,1,1,very positive,18,6,2009
607,1,0,0,0,0,0-20000,14.99,0,1,0,1,1,positive,18,6,2009
608,1,0,0,0,0,20000-50000,0.0,0,1,0,1,1,very positive,18,6,2009
609,1,0,0,0,0,20000-50000,0.0,0,1,0,1,1,very positive,18,6,2009
610,1,0,0,0,0,20000-50000,6.99,0,0,0,1,1,very positive,18,6,2009
611,1,0,0,0,0,20000-50000,6.99,0,0,0,1,1,positive,18,6,2009
612,1,0,0,0,0,20000-50000,6.99,0,0,0,1,1,positive,18,6,2009
613,1,0,0,0,0,20000-50000,6.99,0,0,0,1,1,very positive,1,6,2009
614,1,0,0,0,0,20000-50000,6.99,0,1,0,1,1,very positive,18,6,2009
615,1,0,0,0,0,20000-50000,6.99,0,0,0,1,1,very positive,18,6,2009
616,1,0,0,0,0,0-20000,14.99,0,1,0,1,1,very positive,29,9,2009
617,1,0,0,0,0,50000-100000,13.99,1,0,0,1,0,positive,27,5,2009
618,1,0,17,0,0,200000-500000,3.99,1,1,0,1,0,very positive,27,5,2009
619,1,0,0,0,0,200000-500000,3.99,1,1,0,1,0,positive,27,5,2009
620,1,0,0,169,169,200000-500000,3.99,1,1,0,1,0,very positive,27,5,2009
621,1,0,0,137,137,100000-200000,3.99,1,1,0,1,0,very positive,27,5,2009
622,1,0,0,247,247,100000-200000,7.19,1,1,0,1,0,very positive,18,11,2009
623,1,0,0,1046,1323,1000000-2000000,8.59,0,1,1,1,0,very positive,4,3,2010
624,1,0,0,328,328,200000-500000,8.59,0,1,1,1,0,positive,10,6,2010
626,1,0,0,358,399,200000-500000,8.59,0,0,1,1,0,positive,17,8,2011
627,1,0,0,0,0,200000-500000,5.99,0,0,0,1,0,very positive,24,7,2009
628,1,0,0,149,149,100000-200000,3.99,0,0,0,1,0,very positive,18,11,2010
629,1,0,0,1330,1428,200000-500000,4.99,0,0,1,1,0,very positive,2,12,2009
630,1,0,0,9,9,100000-200000,4.99,0,0,1,1,0,positive,2,12,2009
631,1,0,0,0,0,20000-50000,3.99,0,1,0,1,1,very positive,25,11,2009
632,1,0,14,0,0,50000-100000,4.99,0,0,0,1,0,very positive,28,5,2010
633,1,0,36,0,0,0-20000,4.99,1,0,0,1,1,very positive,28,5,2010
634,1,0,57,2486,2486,100000-200000,9.99,0,0,0,1,1,positive,13,7,2010
635,1,0,14,466,466,50000-100000,3.99,1,0,0,1,0,very positive,7,6,2010
636,1,0,0,0,0,0-20000,4.99,0,0,0,1,0,very negative,22,2,2010
637,1,0,0,0,0,50000-100000,14.99,0,0,0,1,0,very positive,16,2,2011
638,1,0,0,0,0,0-20000,14.99,0,0,0,1,0,positive,9,6,2011
639,1,0,0,752,1263,1000000-2000000,7.99,0,1,0,1,1,very positive,29,6,2009
640,1,18,0,8488,1120,2000000-5000000,11.99,0,1,0,1,1,very positive,29,6,2010
641,1,0,0,0,0,100000-200000,3.99,1,0,0,1,0,positive,5,11,2010
642,1,0,26,0,0,20000-50000,8.99,0,1,0,1,0,positive,5,11,2010
643,1,0,0,0,0,20000-50000,9.99,0,0,1,1,0,negative,5,11,2010
644,1,16,0,267,214,500000-1000000,9.99,0,1,0,1,0,very positive,27,5,2010
646,1,0,0,759,859,200000-500000,4.99,0,0,0,1,0,very positive,3,3,2010
647,1,0,0,2,2,100000-200000,4.99,0,1,0,1,0,very positive,7,8,2009
648,1,0,0,0,0,50000-100000,3.99,0,0,0,1,1,negative,28,8,2009
649,1,0,30,0,0,20000-50000,11.99,1,0,0,1,0,very positive,4,6,2009
650,1,0,0,319,589,200000-500000,5.99,0,0,0,1,0,positive,17,9,2009
651,1,0,0,0,0,0-20000,6.99,0,0,0,1,0,very positive,4,11,2009
652,1,0,0,0,0,0-20000,6.99,0,0,0,1,0,very positive,4,11,2009
653,1,0,0,0,0,20000-50000,3.99,0,0,1,1,0,positive,18,6,2009
654,1,0,0,0,0,20000-50000,2.99,0,1,0,1,0,very positive,14,10,2009
655,1,0,0,25,25,100000-200000,4.99,0,0,0,1,1,very positive,14,10,2009
656,1,0,24,113,123,1000000-2000000,5.99,0,1,0,1,1,positive,24,6,2010
657,1,18,38,234,228,1000000-2000000,6.99,0,1,0,1,1,positive,11,3,2013
658,1,0,13,257,276,200000-500000,0.79,1,0,0,1,0,very positive,20,7,2009
659,1,0,10,28,28,50000-100000,6.99,1,1,0,1,0,very negative,19,7,2010
660,1,0,0,27,53,200000-500000,7.99,0,1,1,1,0,very positive,14,9,2009
661,1,0,0,0,0,50000-100000,2.99,0,0,0,1,0,positive,1,10,2009
662,1,0,12,42,57,500000-1000000,7.99,0,1,1,1,1,very positive,28,9,2010
663,1,0,47,569,545,2000000-5000000,14.99,0,1,1,1,0,very positive,26,3,2010
664,1,0,0,0,0,50000-100000,9.99,0,0,0,1,0,positive,20,7,2009
665,1,0,0,0,0,20000-50000,6.99,0,1,0,1,0,positive,20,7,2009
666,1,0,47,0,0,50000-100000,10.99,0,0,0,1,1,very positive,24,1,2012
668,1,0,17,14,14,200000-500000,6.99,1,1,1,1,0,positive,26,10,2010
669,1,0,29,53,57,200000-500000,7.99,1,0,0,1,0,very positive,4,5,2011
670,1,0,10,0,0,20000-50000,3.99,0,0,1,1,0,positive,5,11,2009
671,1,0,33,314,304,1000000-2000000,9.99,1,1,1,1,1,very positive,2,7,2009
673,1,0,0,0,0,50000-100000,0.0,1,0,0,1,0,very positive,6,7,2009
674,1,0,23,160,160,50000-100000,3.99,1,1,0,1,0,positive,4,8,2009
675,1,0,0,0,0,0-20000,3.99,0,0,0,1,0,very positive,17,7,2009
676,1,0,0,0,0,0-20000,10.99,0,0,0,1,0,very positive,17,7,2009
677,1,0,0,0,0,0-20000,10.99,0,0,0,1,0,positive,17,7,2009
678,1,0,0,0,0,0-20000,3.49,0,0,0,1,0,very positive,17,7,2009
679,1,0,0,0,0,0-20000,4.99,0,0,0,1,0,very positive,21,9,2009
680,1,0,0,0,0,0-20000,4.99,0,0,0,1,0,positive,16,2,2010
681,1,0,0,0,0,0-20000,4.99,0,0,0,1,0,very positive,16,2,2010
682,1,0,0,0,0,0-20000,4.99,0,0,1,1,0,positive,16,2,2010
683,1,0,0,0,0,0-20000,6.99,0,1,0,1,1,very negative,17,8,2009
684,1,0,0,0,0,0-20000,6.99,0,1,0,1,1,negative,17,8,2009
685,1,0,0,27,34,100000-200000,6.99,0,1,1,1,0,very positive,15,12,2009
686,1,0,0,0,0,20000-50000,6.99,0,1,0,1,0,positive,19,11,2009
687,1,0,0,0,0,100000-200000,9.99,0,0,0,1,0,positive,17,2,2010
688,1,0,0,0,0,20000-50000,3.99,1,1,0,1,0,positive,5,11,2009
689,1,0,0,0,0,0-20000,7.49,0,0,0,1,0,positive,12,8,2009
690,1,0,0,0,0,0-20000,7.49,0,0,0,1,0,very positive,12,8,2009
691,1,0,0,0,0,0-20000,7.49,0,0,0,1,0,very positive,12,8,2009
692,1,0,0,0,0,0-20000,7.49,0,0,0,1,0,negative,12,8,2009
693,1,0,0,38,38,0-20000,7.49,0,0,1,1,0,very positive,12,8,2009
694,1,0,0,0,0,0-20000,10.99,0,0,1,1,0,very positive,12,8,2009
695,1,0,0,0,0,0-20000,7.49,0,0,0,1,0,very positive,12,8,2009
696,1,0,0,0,0,0-20000,6.99,0,0,0,1,0,positive,30,9,2009
697,1,0,0,0,0,0-20000,4.99,0,0,0,1,0,negative,6,5,2010
698,1,0,0,0,0,0-20000,4.99,0,0,0,1,0,negative,6,5,2010
699,1,0,0,0,0,0-20000,4.99,0,0,0,1,0,very positive,6,5,2010
700,1,0,0,0,0,0-20000,4.99,0,0,0,1,0,very positive,6,5,2010
701,1,0,0,0,0,0-20000,4.99,0,0,0,1,0,very positive,6,5,2010
702,1,0,0,0,0,0-20000,4.99,0,0,0,1,0,negative,6,5,2010
703,1,0,0,0,0,0-20000,4.99,0,0,0,1,0,very positive,6,5,2010
704,1,0,0,10,10,200000-500000,2.99,1,0,1,1,0,very positive,25,8,2009
705,1,0,40,49,49,0-20000,1.49,1,0,0,1,1,very positive,5,11,2009
706,1,0,0,31,31,100000-200000,1.99,1,0,1,1,0,very positive,25,9,2009
707,1,0,0,0,0,0-20000,14.99,0,1,0,1,0,positive,1,3,2010
708,1,0,15,5,5,20000-50000,7.99,1,0,0,1,0,positive,3,9,2009
709,1,0,0,0,0,0-20000,14.99,0,0,0,1,0,very positive,24,8,2009
710,1,0,0,0,0,0-20000,6.99,0,0,0,1,0,very positive,24,8,2009
711,1,0,0,0,0,0-20000,6.99,0,0,0,1,0,very positive,17,12,2009
712,1,0,0,0,0,0-20000,6.99,0,0,0,1,0,very positive,17,12,2009
